total_rt,refs,celcious,return pipe,date
442.26,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.7,12.0,2021-06-23 17:30:00
432.27,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,12.0,2021-06-23 17:45:00
432.27,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.2,12.0,2021-06-23 18:00:00
451.31,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.2,12.0,2021-06-23 18:15:00
451.31,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.0,12.0,2021-06-23 18:30:00
433.06,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.3,12.0,2021-06-23 18:45:00
457.94,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,12.0,2021-06-23 19:00:00
181.87,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.8,10.6374,2021-06-23 19:15:00
464.11,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,12.0,2021-06-23 19:30:00
402.74,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.6,12.0,2021-06-23 19:45:00
402.74,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.7,12.0,2021-06-23 20:00:00
415.56,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.7,12.0,2021-06-23 20:15:00
398.01,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,12.0,2021-06-23 20:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.6,7.0,2021-06-23 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,7.0,2021-06-23 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,7.0,2021-06-23 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.4,7.0,2021-06-23 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,7.0,2021-06-23 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,7.0,2021-06-23 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,7.0,2021-06-23 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,7.0,2021-06-23 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-23 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-23 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-23 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-23 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-23 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,7.0,2021-06-24 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,7.0,2021-06-24 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,7.0,2021-06-24 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,7.0,2021-06-24 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,7.0,2021-06-24 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,7.0,2021-06-24 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,7.0,2021-06-24 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,7.0,2021-06-24 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,7.0,2021-06-24 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,7.0,2021-06-24 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,7.0,2021-06-24 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,7.0,2021-06-24 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,7.0,2021-06-24 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,7.0,2021-06-24 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-24 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-24 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-24 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-24 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,7.0,2021-06-24 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,7.0,2021-06-24 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,7.0,2021-06-24 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,7.0,2021-06-24 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,7.0,2021-06-24 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.5,7.0,2021-06-24 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,7.0,2021-06-24 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-24 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,7.0,2021-06-24 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,7.0,2021-06-24 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,7.0,2021-06-24 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,7.0,2021-06-24 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-24 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,7.0,2021-06-24 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.4,7.0,2021-06-24 08:00:00
651.7,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.7,12.013076923076923,2021-06-24 08:15:00
712.58,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.7,12.481384615384616,2021-06-24 08:30:00
712.58,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.3,12.924307692307693,2021-06-24 08:45:00
699.22,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.5,13.26446153846154,2021-06-24 09:00:00
699.22,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.7,13.604615384615386,2021-06-24 09:15:00
732.84,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.1,14.203384615384618,2021-06-24 09:30:00
719.54,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.4,14.699846153846156,2021-06-24 09:45:00
751.03,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.8,15.438538461538464,2021-06-24 10:00:00
751.03,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,16.17723076923077,2021-06-24 10:15:00
734.22,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,16.786615384615388,2021-06-24 10:30:00
734.22,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,17.396000000000004,2021-06-24 10:45:00
678.3,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,17.575230769230775,2021-06-24 11:00:00
678.3,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.7,17.754461538461545,2021-06-24 11:15:00
712.72,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.7,18.198461538461544,2021-06-24 11:30:00
712.72,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.5,18.642461538461543,2021-06-24 11:45:00
732.45,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,19.238230769230775,2021-06-24 12:00:00
729.67,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,19.81261538461539,2021-06-24 12:15:00
734.35,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",24.3,20.42300000000001,2021-06-24 12:30:00
708.39,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,20.833692307692317,2021-06-24 12:45:00
692.34,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,21.120923076923088,2021-06-24 13:00:00
692.34,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,21.40815384615386,2021-06-24 13:15:00
759.35,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,22.210846153846163,2021-06-24 13:30:00
699.45,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.7,22.552769230769236,2021-06-24 13:45:00
726.32,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,23.101384615384617,2021-06-24 14:00:00
711.44,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.4,23.53553846153846,2021-06-24 14:15:00
711.44,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.4,23.96969230769231,2021-06-24 14:30:00
763.2,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.9,24.802000000000003,2021-06-24 14:45:00
763.2,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.0,25.634307692307697,2021-06-24 15:00:00
763.2,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.5,26.46661538461539,2021-06-24 15:15:00
691.32,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.5,26.74600000000001,2021-06-24 15:30:00
728.82,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.0,27.313846153846164,2021-06-24 15:45:00
709.24,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",23.0,27.731076923076934,2021-06-24 16:00:00
709.24,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.2,28.148307692307704,2021-06-24 16:15:00
713.44,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",22.2,28.597846153846163,2021-06-24 16:30:00
729.77,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.9,29.17300000000001,2021-06-24 16:45:00
729.77,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.7,29.748153846153855,2021-06-24 17:00:00
688.83,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.5,30.00838461538462,2021-06-24 17:15:00
688.83,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.5,30.268615384615387,2021-06-24 17:30:00
688.83,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.4,30.528846153846153,2021-06-24 17:45:00
703.42,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",21.6,30.90130769230769,2021-06-24 18:00:00
513.51,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,30.86284615384615,2021-06-24 18:15:00
516.67,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.5,31.23781450889279,2021-06-24 18:30:00
499.19,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,31.64106997176077,2021-06-24 18:45:00
507.71,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.3,31.883362485633246,2021-06-24 19:00:00
461.61,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,32.205495199190196,2021-06-24 19:15:00
488.85,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,12.0,2021-06-24 19:30:00
488.85,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,12.141658995601922,2021-06-24 19:45:00
461.73,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,12.283317991203846,2021-06-24 20:00:00
436.77,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,12.0,2021-06-24 20:15:00
436.77,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,12.0,2021-06-24 20:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,7.0,2021-06-24 20:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-24 21:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,7.0,2021-06-24 21:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,7.0,2021-06-24 21:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,7.0,2021-06-24 21:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,7.0,2021-06-24 22:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,7.0,2021-06-24 22:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,7.0,2021-06-24 22:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.1,7.0,2021-06-24 22:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-24 23:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.6,7.0,2021-06-24 23:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.5,7.0,2021-06-24 23:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,7.0,2021-06-24 23:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,7.0,2021-06-25 00:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.4,7.0,2021-06-25 00:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.3,7.0,2021-06-25 00:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.2,7.0,2021-06-25 00:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,7.0,2021-06-25 01:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,7.0,2021-06-25 01:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.0,7.0,2021-06-25 01:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.9,7.0,2021-06-25 01:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-25 02:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-25 02:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-25 02:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.8,7.0,2021-06-25 02:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-25 03:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-25 03:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-25 03:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-25 03:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-25 04:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-25 04:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-25 04:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.2,7.0,2021-06-25 04:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-25 05:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.3,7.0,2021-06-25 05:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,7.0,2021-06-25 05:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.4,7.0,2021-06-25 05:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,7.0,2021-06-25 06:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.6,7.0,2021-06-25 06:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-25 06:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.7,7.0,2021-06-25 06:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.1,7.0,2021-06-25 07:00:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.7,7.0,2021-06-25 07:15:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-25 07:30:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.0,7.0,2021-06-25 07:45:00
0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.9,7.0,2021-06-25 08:00:00
0.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.2,7.0,2021-06-25 08:15:00
665.34,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.9,12.118,2021-06-25 08:30:00
665.34,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.9,12.197538461538462,2021-06-25 08:45:00
636.76,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.6,12.159076923076924,2021-06-25 09:00:00
646.4,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.8,12.0,2021-06-25 09:15:00
652.51,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.1,12.019307692307692,2021-06-25 09:30:00
636.89,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.1,12.0,2021-06-25 09:45:00
636.89,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.6,12.0,2021-06-25 10:00:00
636.89,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.4,12.0,2021-06-25 10:15:00
639.84,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.9,12.0,2021-06-25 10:30:00
645.75,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.7,12.0,2021-06-25 10:45:00
615.76,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.6,12.0,2021-06-25 11:00:00
650.48,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.0,12.003692307692308,2021-06-25 11:15:00
621.52,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.4,12.0,2021-06-25 11:30:00
621.52,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.4,12.0,2021-06-25 11:45:00
633.36,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.4,12.0,2021-06-25 12:00:00
633.36,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.5,12.0,2021-06-25 12:15:00
644.31,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.0,12.0,2021-06-25 12:30:00
632.29,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.1,12.0,2021-06-25 12:45:00
651.48,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.7,12.011384615384616,2021-06-25 13:00:00
626.97,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25.0,12.0,2021-06-25 13:15:00
641.2,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25.2,12.0,2021-06-25 13:30:00
650.42,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.9,12.003230769230768,2021-06-25 13:45:00
606.59,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",25.0,12.0,2021-06-25 14:00:00
628.96,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.7,12.0,2021-06-25 14:15:00
242.68,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.4,11.8536,2021-06-25 14:30:00
242.68,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.8,11.8536,2021-06-25 14:45:00
663.12,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.4,12.100923076923078,2021-06-25 15:00:00
663.12,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.3,12.163384615384615,2021-06-25 15:15:00
636.76,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.9,12.124923076923077,2021-06-25 15:30:00
636.76,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.9,12.0,2021-06-25 15:45:00
643.34,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.0,12.0,2021-06-25 16:00:00
658.16,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.1,12.06276923076923,2021-06-25 16:15:00
646.22,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.9,12.024307692307692,2021-06-25 16:30:00
663.7,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",24.0,12.105384615384615,2021-06-25 16:45:00
641.81,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.8,12.066923076923077,2021-06-25 17:00:00
654.45,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.7,12.03423076923077,2021-06-25 17:15:00
645.5,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.6,12.0,2021-06-25 17:30:00
645.5,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.5,12.0,2021-06-25 17:45:00
586.49,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",23.5,12.0,2021-06-25 18:00:00
603.57,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.6,12.0,2021-06-25 18:15:00
434.46,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.7,12.0,2021-06-25 18:30:00
434.46,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,12.0,2021-06-25 18:45:00
418.67,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,12.0,2021-06-25 19:00:00
409.97,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.5,12.0,2021-06-25 19:15:00
423.46,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.4,12.0,2021-06-25 19:30:00
400.39,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.8,12.0,2021-06-25 19:45:00
400.39,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.8,12.0,2021-06-25 20:00:00
353.85,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",21.6,12.0,2021-06-25 20:15:00
